GalaxyID,Morphology
837125,Spiral
837138,Spiral
837141,Elliptical
837147,Elliptical
837150,Elliptical
837157,Spiral
837162,Elliptical
837172,Irregular
837203,Spiral
837210,Spiral
837224,Irregular
837236,Spiral
837246,Elliptical
837276,Elliptical
837281,Elliptical
837282,Elliptical
837299,Spiral
837360,Elliptical
837361,Elliptical
837364,Elliptical
837368,Spiral
837370,Spiral
837377,Elliptical
837386,Elliptical
837396,Elliptical
837409,Spiral
837443,Elliptical
837454,Elliptical
837467,Irregular
837470,Irregular
837501,Elliptical
837516,Spiral
837538,Elliptical
837564,Elliptical
837573,Spiral
837584,Elliptical
837607,Elliptical
837621,Spiral
837638,Spiral
837647,Spiral
837667,Elliptical
837668,Elliptical
837699,Spiral
837702,Elliptical
837710,Spiral
837720,Elliptical
837725,Elliptical
837727,Spiral
837733,Irregular
837746,Spiral
837781,Spiral
837798,Elliptical
837826,Elliptical
837841,Spiral
837862,Elliptical
837864,Elliptical
837904,Spiral
837915,Elliptical
837930,Elliptical
837933,Spiral
837934,Spiral
837944,Elliptical
837984,Elliptical
837993,Spiral
837998,Elliptical
838009,Elliptical
838017,Spiral
838018,Elliptical
838027,Elliptical
838043,Elliptical
838054,Elliptical
838060,Elliptical
838069,Spiral
838070,Elliptical
838084,Spiral
838136,Elliptical
838142,Elliptical
838145,Elliptical
838152,Spiral
838183,Irregular
838275,Spiral
838281,Spiral
838285,Spiral
838313,Elliptical
838322,Elliptical
838332,Spiral
838333,Spiral
838366,Spiral
838384,Elliptical
838389,Spiral
838403,Elliptical
838423,Spiral
838431,Elliptical
838436,Spiral
838449,Irregular
838467,Elliptical
838485,Elliptical
838503,Spiral
838545,Elliptical
838570,Spiral
838612,Spiral
838627,Elliptical
838631,Spiral
838662,Elliptical
838664,Elliptical
838671,Spiral
838673,Spiral
838688,Spiral
838689,Spiral
838696,Elliptical
838703,Spiral
838713,Elliptical
838715,Elliptical
838762,Spiral
838770,Elliptical
838777,Spiral
838789,Elliptical
838792,Spiral
838803,Spiral
838808,Elliptical
838824,Elliptical
838838,Spiral
838839,Spiral
838842,Elliptical
838851,Elliptical
838865,Spiral
838881,Elliptical
838885,Elliptical
838914,Elliptical
838932,Spiral
838952,Irregular
838970,Elliptical
838977,Spiral
838997,Spiral
839033,Spiral
839037,Elliptical
839048,Spiral
839051,Elliptical
839082,Spiral
839099,Elliptical
839114,Spiral
839167,Elliptical
839190,Elliptical
839230,Spiral
839256,Spiral
839258,Elliptical
839293,Spiral
839307,Spiral
839326,Elliptical
839343,Spiral
839372,Elliptical
839392,Spiral
839431,Spiral
839449,Elliptical
839488,Elliptical
839496,Elliptical
839509,Elliptical
839536,Spiral
839538,Elliptical
839540,Elliptical
839541,Irregular
839565,Spiral
839574,Spiral
839575,Elliptical
839608,Elliptical
839626,Spiral
839628,Elliptical
839645,Elliptical
839648,Elliptical
839655,Spiral
839658,Spiral
839672,Elliptical
839676,Spiral
839684,Elliptical
839704,Spiral
839707,Elliptical
839752,Spiral
839756,Elliptical
839779,Irregular
839788,Spiral
839790,Spiral
839795,Elliptical
839797,Spiral
839801,Irregular
839804,Irregular
839820,Elliptical
839821,Elliptical
839827,Spiral
839829,Elliptical
839835,Spiral
839860,Elliptical
839891,Elliptical
839900,Spiral
839902,Elliptical
839911,Elliptical
839942,Elliptical
839987,Spiral
839989,Spiral
839991,Elliptical
839993,Elliptical
840007,Elliptical
840011,Irregular
840028,Spiral
840038,Spiral
840047,Elliptical
840051,Spiral
840062,Elliptical
840069,Spiral
840071,Spiral
840074,Elliptical
840105,Spiral
840110,Elliptical
840144,Spiral
840158,Irregular
840165,Elliptical
840166,Elliptical
840167,Elliptical
840168,Elliptical
840173,Elliptical
840191,Spiral
840192,Spiral
840194,Spiral
840218,Elliptical
840239,Spiral
840249,Elliptical
840263,Elliptical
840273,Elliptical
840278,Elliptical
840280,Elliptical
840286,Spiral
840294,Spiral
840301,Elliptical
840322,Elliptical
840332,Spiral
840336,Elliptical
840349,Elliptical
840432,Elliptical
840441,Elliptical
840443,Irregular
840449,Spiral
840460,Elliptical
840493,Elliptical
840551,Elliptical
840555,Elliptical
840563,Elliptical
840611,Spiral
840628,Elliptical
840651,Spiral
840668,Spiral
840676,Elliptical
840722,Spiral
840785,Elliptical
840799,Elliptical
840800,Elliptical
840813,Spiral
840816,Elliptical
840822,Irregular
840841,Spiral
840855,Elliptical
840856,Elliptical
840892,Irregular
840906,Elliptical
840914,Spiral
840939,Elliptical
840958,Elliptical
840963,Elliptical
841010,Elliptical
841051,Spiral
841080,Spiral
841085,Irregular
841101,Spiral
841104,Elliptical
841117,Spiral
841118,Spiral
841119,Spiral
841139,Elliptical
841143,Elliptical
841148,Elliptical
841149,Spiral
841164,Elliptical
841171,Spiral
841198,Elliptical
841211,Spiral
841215,Elliptical
841234,Elliptical
841236,Elliptical
841245,Elliptical
841271,Elliptical
841283,Elliptical
841286,Elliptical
841309,Elliptical
841314,Elliptical
841319,Elliptical
841333,Elliptical
841336,Spiral
841342,Elliptical
841355,Spiral
841360,Spiral
841377,Elliptical
841418,Spiral
841420,Elliptical
841429,Elliptical
841445,Elliptical
841458,Elliptical
841467,Elliptical
841484,Elliptical
841493,Spiral
841496,Spiral
841502,Elliptical
841504,Elliptical
841523,Spiral
841524,Elliptical
841533,Elliptical
841537,Spiral
841578,Spiral
841580,Elliptical
841593,Spiral
841620,Elliptical
841658,Elliptical
841676,Elliptical
841692,Irregular
841693,Spiral
841697,Elliptical
841729,Elliptical
841730,Elliptical
841741,Elliptical
841763,Spiral
841770,Spiral
841783,Spiral
841793,Elliptical
841797,Spiral
841799,Spiral
841802,Irregular
841809,Spiral
841816,Elliptical
841825,Elliptical
841860,Elliptical
841885,Elliptical
841926,Elliptical
841935,Irregular
841963,Spiral
841964,Elliptical
841988,Elliptical
841989,Elliptical
841991,Elliptical
842004,Elliptical
842021,Elliptical
842029,Elliptical
842046,Spiral
842054,Spiral
842062,Spiral
842089,Elliptical
842108,Spiral
842128,Elliptical
842130,Spiral
842137,Spiral
842162,Irregular
842167,Elliptical
842207,Elliptical
842235,Elliptical
842242,Elliptical
842243,Spiral
842244,Elliptical
842251,Elliptical
842262,Elliptical
842264,Elliptical
842306,Spiral
842315,Spiral
842323,Spiral
842337,Elliptical
842357,Elliptical
842361,Elliptical
842366,Spiral
842378,Elliptical
842387,Irregular
842388,Spiral
842397,Elliptical
842398,Spiral
842419,Spiral
842425,Elliptical
842471,Elliptical
842515,Spiral
842517,Elliptical
842521,Spiral
842524,Elliptical
842537,Elliptical
842540,Spiral
842566,Spiral
842571,Spiral
842583,Elliptical
842585,Elliptical
842586,Elliptical
842642,Spiral
842657,Elliptical
842663,Elliptical
842675,Elliptical
842706,Spiral
842708,Elliptical
842710,Spiral
842715,Elliptical
842771,Elliptical
842783,Spiral
842784,Spiral
842794,Spiral
842795,Elliptical
842805,Elliptical
842835,Elliptical
842848,Spiral
842873,Spiral
842903,Elliptical
842935,Spiral
842937,Elliptical
842951,Elliptical
842954,Spiral
842966,Elliptical
842970,Spiral
842974,Spiral
842998,Elliptical
843004,Spiral
843016,Spiral
843052,Elliptical
843054,Elliptical
843058,Spiral
843090,Elliptical
843095,Spiral
843107,Elliptical
843140,Elliptical
843171,Spiral
843178,Spiral
843185,Elliptical
843201,Elliptical
843216,Elliptical
843219,Spiral
843244,Spiral
843259,Elliptical
843322,Elliptical
843335,Irregular
843352,Spiral
843357,Elliptical
843358,Spiral
843366,Elliptical
843387,Spiral
843389,Spiral
843419,Elliptical
843423,Elliptical
843431,Spiral
843448,Elliptical
843449,Elliptical
843452,Spiral
843468,Spiral
843471,Irregular
843477,Elliptical
843505,Irregular
843506,Irregular
843516,Spiral
843555,Spiral
843556,Elliptical
843579,Elliptical
843610,Spiral
843617,Irregular
843620,Elliptical
843626,Elliptical
843643,Elliptical
843649,Elliptical
843678,Elliptical
843684,Spiral
843715,Elliptical
843717,Spiral
843721,Elliptical
843729,Spiral
843733,Spiral
843745,Elliptical
843747,Elliptical
843791,Elliptical
843800,Spiral
843804,Spiral
843821,Elliptical
843837,Spiral
843842,Elliptical
843857,Elliptical
843880,Elliptical
843890,Elliptical
843902,Spiral
843921,Elliptical
843983,Spiral
844006,Elliptical
844017,Spiral
844058,Elliptical
844075,Elliptical
844088,Elliptical
844109,Spiral
844136,Spiral
844148,Elliptical
844158,Spiral
844164,Elliptical
844182,Spiral
844193,Spiral
844218,Irregular
844234,Elliptical
844235,Spiral
844243,Spiral
844253,Elliptical
844254,Elliptical
844258,Elliptical
844282,Elliptical
844298,Irregular
844315,Elliptical
844332,Elliptical
844371,Spiral
844373,Elliptical
844375,Spiral
844386,Elliptical
844387,Spiral
844399,Spiral
844404,Elliptical
844412,Elliptical
844431,Elliptical
844448,Elliptical
844449,Elliptical
844460,Elliptical
844491,Spiral
844503,Spiral
844513,Spiral
844524,Elliptical
844534,Elliptical
844543,Elliptical
844548,Elliptical
844551,Spiral
844555,Spiral
844589,Spiral
844601,Spiral
844606,Elliptical
844618,Elliptical
844625,Elliptical
844629,Elliptical
844633,Elliptical
844639,Elliptical
844684,Spiral
844709,Elliptical
844717,Elliptical
844753,Elliptical
844772,Spiral
844775,Spiral
844791,Elliptical
844838,Spiral
844841,Irregular
844855,Spiral
844863,Spiral
844865,Spiral
844891,Elliptical
844908,Spiral
844951,Elliptical
844956,Elliptical
844963,Elliptical
844968,Elliptical
844980,Spiral
844997,Irregular
844998,Irregular
845029,Spiral
845032,Elliptical
845043,Elliptical
845064,Elliptical
845074,Spiral
845082,Elliptical
845088,Spiral
845093,Elliptical
845099,Elliptical
845110,Elliptical
845119,Spiral
845126,Elliptical
845153,Elliptical
845171,Elliptical
845177,Elliptical
845178,Elliptical
845181,Elliptical
845192,Elliptical
845206,Elliptical
845259,Elliptical
845271,Spiral
845277,Elliptical
845295,Elliptical
845319,Spiral
845321,Elliptical
845336,Elliptical
845356,Elliptical
845361,Elliptical
845368,Elliptical
845380,Elliptical
845398,Spiral
845427,Spiral
845452,Elliptical
845456,Elliptical
845480,Spiral
845498,Spiral
845533,Elliptical
845534,Elliptical
845576,Spiral
845582,Spiral
845596,Elliptical
845601,Elliptical
845612,Elliptical
845613,Irregular
845626,Elliptical
845650,Elliptical
845653,Spiral
845663,Spiral
845695,Elliptical
845698,Irregular
845716,Spiral
845743,Elliptical
845746,Elliptical
845749,Spiral
845771,Spiral
845777,Elliptical
845825,Elliptical
845842,Elliptical
845855,Elliptical
845860,Elliptical
845872,Elliptical
845878,Spiral
845894,Irregular
845925,Elliptical
845931,Elliptical
845941,Elliptical
845948,Spiral
845949,Spiral
845950,Irregular
845984,Spiral
846017,Spiral
846031,Elliptical
846035,Spiral
846037,Elliptical
846047,Spiral
846048,Elliptical
846069,Spiral
846121,Spiral
846154,Spiral
846169,Elliptical
846192,Elliptical
846203,Spiral
846222,Spiral
846245,Elliptical
846251,Elliptical
846267,Elliptical
846292,Spiral
846301,Spiral
846307,Elliptical
846308,Spiral
846314,Elliptical
846338,Spiral
846366,Elliptical
846397,Spiral
846404,Elliptical
846440,Spiral
846457,Elliptical
846482,Spiral
846484,Elliptical
846497,Elliptical
846502,Spiral
846527,Elliptical
846528,Spiral
846529,Elliptical
846628,Elliptical
846638,Elliptical
846653,Spiral
846659,Spiral
846708,Elliptical
846728,Spiral
846741,Elliptical
846754,Spiral
846760,Elliptical
846773,Spiral
846787,Elliptical
846789,Elliptical
846802,Elliptical
846808,Irregular
846817,Spiral
846819,Spiral
846835,Elliptical
846847,Spiral
846848,Elliptical
846881,Spiral
846886,Elliptical
846888,Spiral
846897,Elliptical
846902,Spiral
846907,Elliptical
846916,Elliptical
846940,Elliptical
846968,Spiral
846971,Spiral
846981,Elliptical
846992,Spiral
847000,Elliptical
847004,Spiral
847005,Elliptical
847006,Spiral
847016,Elliptical
847036,Elliptical
847070,Spiral
847113,Elliptical
847126,Elliptical
847142,Elliptical
847152,Spiral
847157,Elliptical
847160,Elliptical
847171,Spiral
847191,Elliptical
847204,Spiral
847231,Irregular
847249,Spiral
847258,Elliptical
847286,Elliptical
847292,Spiral
847320,Spiral
847323,Elliptical
847349,Elliptical
847351,Spiral
847354,Elliptical
847368,Spiral
847371,Spiral
847373,Irregular
847395,Elliptical
847406,Spiral
847419,Elliptical
847422,Elliptical
847423,Spiral
847431,Elliptical
847433,Irregular
847440,Elliptical
847443,Elliptical
847450,Spiral
847476,Spiral
847480,Spiral
847535,Spiral
847542,Elliptical
847552,Elliptical
847569,Elliptical
847572,Elliptical
847612,Elliptical
847643,Spiral
847657,Elliptical
847665,Elliptical
847690,Elliptical
847736,Irregular
847741,Elliptical
847743,Elliptical
847754,Elliptical
847827,Elliptical
847852,Spiral
847862,Elliptical
847885,Spiral
847905,Elliptical
847912,Spiral
847923,Irregular
847943,Elliptical
847947,Elliptical
847995,Irregular
848023,Elliptical
848032,Elliptical
848034,Elliptical
848040,Spiral
848055,Spiral
848059,Elliptical
848065,Elliptical
848072,Spiral
848108,Irregular
848129,Spiral
848145,Elliptical
848201,Spiral
848209,Spiral
848216,Spiral
848222,Elliptical
848245,Elliptical
848261,Elliptical
848262,Spiral
848268,Elliptical
848305,Spiral
848377,Spiral
848385,Elliptical
848400,Elliptical
848439,Spiral
848450,Spiral
848468,Spiral
848488,Spiral
848492,Elliptical
848497,Elliptical
848502,Elliptical
848510,Elliptical
848521,Elliptical
848530,Spiral
848551,Spiral
848563,Spiral
848566,Spiral
848586,Elliptical
848590,Spiral
848594,Elliptical
848602,Spiral
848617,Elliptical
848641,Elliptical
848647,Elliptical
848682,Elliptical
848683,Spiral
848714,Elliptical
848760,Elliptical
848765,Spiral
848772,Elliptical
848789,Elliptical
848803,Spiral
848811,Spiral
848818,Spiral
848820,Elliptical
848853,Spiral
848867,Spiral
848872,Irregular
848893,Elliptical
848895,Spiral
848896,Spiral
848912,Elliptical
848925,Elliptical
848931,Spiral
848942,Spiral
848945,Elliptical
848953,Spiral
848960,Spiral
848967,Elliptical
848985,Elliptical
848986,Elliptical
849026,Spiral
849029,Elliptical
849036,Spiral
849058,Spiral
849065,Elliptical
849066,Irregular
849073,Spiral
849110,Elliptical
849139,Elliptical
849147,Elliptical
849168,Elliptical
849171,Spiral
849174,Elliptical
849211,Elliptical
849213,Spiral
849249,Elliptical
849278,Elliptical
849295,Elliptical
849317,Spiral
849323,Elliptical
849328,Elliptical
849409,Elliptical
849458,Elliptical
849477,Irregular
849499,Elliptical
849502,Elliptical
849511,Spiral
849518,Elliptical
849543,Spiral
849556,Spiral
849581,Spiral
849624,Spiral
849645,Elliptical
849647,Elliptical
849661,Elliptical
849676,Spiral
849695,Elliptical
849703,Spiral
849709,Spiral
849714,Spiral
849716,Spiral
849717,Elliptical
849719,Irregular
849750,Spiral
849756,Elliptical
849785,Spiral
849792,Spiral
849814,Elliptical
849823,Elliptical
849854,Elliptical
849864,Spiral
849866,Elliptical
849869,Spiral
849911,Elliptical
849916,Elliptical
849922,Elliptical
849969,Spiral
849970,Elliptical
849992,Elliptical
849996,Elliptical
849999,Spiral
850002,Elliptical
850015,Spiral
850023,Elliptical
850030,Elliptical
850035,Spiral
850054,Spiral
850065,Spiral
850072,Elliptical
850073,Elliptical
850075,Elliptical
850079,Elliptical
850080,Spiral
850111,Spiral
850120,Elliptical
850130,Spiral
850137,Irregular
850161,Spiral
850167,Elliptical
850180,Elliptical
850199,Elliptical
850209,Elliptical
850211,Spiral
850214,Elliptical
850231,Spiral
850236,Spiral
850265,Spiral
850270,Spiral
850273,Elliptical
850277,Irregular
850279,Elliptical
850329,Elliptical
850339,Elliptical
850358,Spiral
850367,Elliptical
850370,Spiral
850378,Elliptical
850380,Spiral
850388,Spiral
850395,Spiral
850450,Elliptical
850451,Spiral
850456,Elliptical
850473,Spiral
850476,Elliptical
850496,Spiral
850508,Elliptical
850544,Elliptical
850560,Elliptical
850573,Spiral
850597,Spiral
850602,Irregular
850609,Irregular
850629,Elliptical
850646,Elliptical
850657,Elliptical
850674,Elliptical
850676,Elliptical
850681,Elliptical
850687,Elliptical
850729,Elliptical
850735,Spiral
850754,Elliptical
850774,Elliptical
850818,Elliptical
850825,Spiral
850850,Elliptical
850866,Elliptical
850906,Spiral
850940,Spiral
850943,Spiral
850945,Irregular
850948,Spiral
850952,Elliptical
850953,Irregular
850958,Elliptical
850967,Elliptical
850973,Elliptical
850985,Spiral
850988,Spiral
850997,Spiral
851025,Elliptical
851026,Spiral
851027,Elliptical
851073,Spiral
851077,Elliptical
851122,Elliptical
851151,Elliptical
851183,Spiral
851189,Spiral
851230,Spiral
851231,Spiral
851241,Elliptical
851256,Elliptical
851257,Elliptical
851271,Spiral
851273,Elliptical
851285,Elliptical
851296,Elliptical
851317,Elliptical
851324,Elliptical
851326,Spiral
851335,Elliptical
851339,Spiral
851345,Elliptical
851348,Elliptical
851353,Elliptical
851371,Elliptical
851385,Spiral
851396,Elliptical
851440,Spiral
851442,Spiral
851459,Elliptical
851461,Elliptical
851468,Elliptical
851492,Spiral
851494,Elliptical
851501,Spiral
851529,Spiral
851554,Elliptical
851555,Irregular
851563,Elliptical
851576,Spiral
851582,Spiral
851589,Elliptical
851592,Spiral
851714,Spiral
851716,Elliptical
851717,Spiral
851720,Elliptical
851749,Elliptical
851768,Elliptical
851770,Elliptical
851771,Elliptical
851779,Spiral
851804,Spiral
851840,Spiral
851913,Elliptical
851921,Elliptical
851937,Elliptical
851939,Elliptical
851954,Elliptical
851962,Spiral
851992,Irregular
852021,Elliptical
852048,Elliptical
852051,Spiral
852080,Spiral
852089,Spiral
852104,Elliptical
852117,Elliptical
852149,Spiral
852151,Elliptical
852152,Elliptical
852166,Elliptical
852197,Elliptical
852210,Spiral
852211,Spiral
852231,Elliptical
852239,Spiral
852260,Elliptical
852270,Elliptical
852273,Spiral
852300,Spiral
852323,Elliptical
852366,Spiral
852391,Elliptical
852404,Spiral
852412,Elliptical
852418,Elliptical
852429,Elliptical
852454,Elliptical
852472,Elliptical
852476,Spiral
852483,Spiral
852489,Spiral
852536,Irregular
852540,Elliptical
852554,Elliptical
852571,Elliptical
852587,Spiral
852667,Spiral
852671,Elliptical
852690,Elliptical
852820,Spiral
852822,Spiral
852828,Elliptical
852839,Elliptical
852849,Elliptical
852877,Irregular
852888,Irregular
852906,Elliptical
852916,Irregular
852925,Elliptical
852930,Spiral
852933,Spiral
852946,Spiral
852998,Elliptical
853003,Spiral
853004,Elliptical
853009,Elliptical
853014,Spiral
853016,Elliptical
853037,Elliptical
853040,Elliptical
853051,Elliptical
853081,Irregular
853108,Spiral
853124,Spiral
853167,Spiral
853174,Elliptical
853177,Spiral
853181,Elliptical
853215,Elliptical
853221,Irregular
853251,Irregular
853258,Spiral
853266,Elliptical
853294,Elliptical
853327,Elliptical
853350,Irregular
853373,Elliptical
853472,Elliptical
853488,Spiral
853514,Elliptical
853518,Elliptical
853522,Spiral
853547,Spiral
853572,Spiral
853598,Spiral
853606,Elliptical
853628,Elliptical
853633,Elliptical
853640,Spiral
853641,Spiral
853643,Elliptical
853656,Elliptical
853672,Elliptical
853675,Elliptical
853689,Spiral
853691,Spiral
853700,Elliptical
853701,Elliptical
853705,Spiral
853720,Spiral
853724,Spiral
853726,Elliptical
853728,Spiral
853754,Elliptical
853788,Spiral
853789,Elliptical
853794,Spiral
853797,Spiral
853817,Elliptical
853873,Elliptical
853891,Elliptical
853899,Elliptical
853943,Elliptical
853959,Spiral
853972,Spiral
853989,Elliptical
853996,Elliptical
854002,Spiral
854013,Elliptical
854028,Elliptical
854050,Irregular
854052,Elliptical
854057,Spiral
854071,Spiral
854084,Elliptical
854144,Spiral
854149,Spiral
854158,Spiral
854168,Elliptical
854180,Irregular
854186,Spiral
854225,Elliptical
854230,Spiral
854231,Elliptical
854250,Elliptical
854254,Spiral
854257,Spiral
854279,Spiral
854284,Elliptical
854285,Elliptical
854306,Spiral
854313,Irregular
854336,Spiral
854344,Elliptical
854383,Elliptical
854385,Spiral
854442,Spiral
854451,Elliptical
854454,Elliptical
854485,Elliptical
854491,Spiral
854492,Elliptical
854496,Elliptical
854503,Spiral
854505,Elliptical
854515,Elliptical
854539,Spiral
854550,Spiral
854628,Irregular
854653,Elliptical
854660,Spiral
854663,Spiral
854665,Elliptical
854684,Spiral
854716,Spiral
854718,Elliptical
854752,Elliptical
854766,Spiral
854772,Spiral
854827,Elliptical
854839,Elliptical
854840,Spiral
854866,Spiral
854869,Spiral
854871,Spiral
854876,Irregular
854899,Spiral
854906,Spiral
854917,Elliptical
854918,Spiral
854927,Spiral
854938,Elliptical
854941,Elliptical
854944,Spiral
854963,Elliptical
854964,Spiral
855014,Spiral
855027,Elliptical
855058,Irregular
855073,Elliptical
855081,Spiral
855096,Elliptical
855099,Elliptical
855128,Irregular
855130,Spiral
855141,Elliptical
855148,Elliptical
855153,Spiral
855156,Elliptical
855172,Elliptical
855195,Elliptical
855200,Spiral
855216,Elliptical
855259,Elliptical
855275,Elliptical
855300,Spiral
855302,Spiral
855320,Elliptical
855363,Elliptical
855371,Elliptical
855384,Elliptical
855454,Elliptical
855463,Elliptical
855503,Spiral
855510,Elliptical
855529,Elliptical
855542,Elliptical
855587,Spiral
855592,Elliptical
855595,Irregular
855613,Irregular
855616,Spiral
855622,Elliptical
855629,Elliptical
855631,Spiral
855643,Spiral
855673,Elliptical
855674,Elliptical
855677,Spiral
855686,Elliptical
855695,Elliptical
855696,Elliptical
855701,Elliptical
855706,Elliptical
855718,Elliptical
855727,Elliptical
855746,Elliptical
855748,Elliptical
855758,Irregular
855784,Elliptical
855799,Elliptical
855817,Elliptical
855821,Elliptical
855842,Spiral
855843,Elliptical
855893,Spiral
855906,Spiral
855913,Irregular
855922,Spiral
855937,Elliptical
855945,Elliptical
855955,Elliptical
855958,Elliptical
855976,Spiral
855978,Spiral
856014,Elliptical
856016,Irregular
856035,Spiral
856044,Elliptical
856091,Elliptical
856101,Spiral
856125,Elliptical
856132,Elliptical
856160,Elliptical
856167,Elliptical
856181,Elliptical
856236,Spiral
856258,Elliptical
856295,Elliptical
856298,Spiral
856305,Spiral
856311,Elliptical
856320,Elliptical
856342,Spiral
856347,Spiral
856349,Spiral
856416,Irregular
856459,Elliptical
856479,Elliptical
856513,Elliptical
856535,Spiral
856542,Elliptical
856580,Spiral
856581,Elliptical
856590,Spiral
856598,Elliptical
856606,Elliptical
856609,Irregular
856616,Elliptical
856637,Spiral
856664,Elliptical
856697,Elliptical
856723,Elliptical
856733,Elliptical
856745,Spiral
856755,Spiral
856758,Elliptical
856782,Spiral
856807,Elliptical
856811,Spiral
856843,Elliptical
856866,Spiral
856879,Elliptical
856892,Elliptical
856913,Elliptical
856915,Spiral
856917,Elliptical
856931,Elliptical
856933,Spiral
856939,Elliptical
856950,Spiral
856964,Elliptical
856993,Elliptical
856999,Elliptical
857024,Elliptical
857029,Elliptical
857035,Elliptical
857044,Elliptical
857045,Spiral
857064,Elliptical
857098,Elliptical
857148,Elliptical
857185,Spiral
857202,Spiral
857218,Spiral
857221,Elliptical
857258,Elliptical
857260,Elliptical
857274,Elliptical
857281,Spiral
857318,Spiral
857328,Elliptical
857338,Elliptical
857363,Irregular
857383,Elliptical
857392,Elliptical
857410,Elliptical
857413,Elliptical
857422,Spiral
857424,Elliptical
857435,Elliptical
857451,Spiral
857490,Elliptical
857499,Elliptical
857502,Elliptical
857521,Spiral
857549,Spiral
857552,Spiral
857582,Spiral
857589,Spiral
857606,Spiral
857624,Spiral
857630,Elliptical
857663,Elliptical
857688,Elliptical
857693,Elliptical
857699,Spiral
857705,Elliptical
857724,Elliptical
857728,Elliptical
857729,Elliptical
857739,Elliptical
857749,Elliptical
857752,Spiral
857765,Elliptical
857800,Elliptical
857827,Elliptical
857867,Elliptical
857883,Spiral
857900,Elliptical
857908,Irregular
857919,Elliptical
857925,Spiral
857941,Elliptical
857945,Spiral
857969,Spiral
857970,Elliptical
857989,Elliptical
857990,Elliptical
858019,Elliptical
858034,Elliptical
858046,Irregular
858060,Elliptical
858071,Elliptical
858076,Spiral
858082,Elliptical
858098,Spiral
858124,Elliptical
858160,Elliptical
858172,Elliptical
858181,Elliptical
858183,Elliptical
858186,Spiral
858233,Elliptical
858238,Elliptical
858246,Elliptical
858270,Elliptical
858271,Elliptical
858279,Elliptical
858293,Elliptical
858299,Spiral
858303,Spiral
858306,Elliptical
858350,Elliptical
858368,Elliptical
858391,Spiral
858402,Elliptical
858404,Elliptical
858405,Elliptical
858432,Elliptical
858446,Elliptical
858459,Spiral
858468,Elliptical
858471,Elliptical
858478,Spiral
858497,Spiral
858498,Spiral
858533,Spiral
858539,Elliptical
858543,Irregular
858583,Spiral
858584,Spiral
858601,Elliptical
858606,Spiral
858614,Spiral
858638,Spiral
858657,Spiral
858659,Elliptical
858671,Elliptical
858683,Elliptical
858690,Elliptical
858703,Spiral
858714,Elliptical
858734,Irregular
858735,Elliptical
858787,Elliptical
858801,Spiral
858805,Spiral
858814,Spiral
858845,Elliptical
858858,Elliptical
858885,Elliptical
858904,Spiral
858906,Spiral
858912,Elliptical
858930,Elliptical
858937,Elliptical
858943,Elliptical
858973,Elliptical
858976,Elliptical
858984,Elliptical
858993,Spiral
858994,Elliptical
858996,Elliptical
859004,Elliptical
859014,Elliptical
859015,Spiral
859029,Elliptical
859036,Spiral
859042,Spiral
859060,Spiral
859075,Spiral
859092,Elliptical
859094,Elliptical
859109,Elliptical
859125,Irregular
859164,Elliptical
859189,Spiral
859202,Spiral
859203,Elliptical
859217,Elliptical
859231,Irregular
859233,Elliptical
859240,Spiral
859252,Spiral
859273,Spiral
859301,Spiral
859307,Elliptical
859310,Elliptical
859312,Elliptical
859315,Spiral
859324,Spiral
859330,Spiral
859338,Elliptical
859377,Elliptical
859379,Elliptical
859382,Irregular
859423,Elliptical
859424,Elliptical
859442,Elliptical
859483,Spiral
859488,Spiral
859536,Elliptical
859552,Elliptical
859554,Spiral
859556,Spiral
859575,Elliptical
859596,Elliptical
859633,Elliptical
859649,Elliptical
859652,Elliptical
859671,Irregular
859681,Spiral
859711,Elliptical
859720,Elliptical
859745,Elliptical
859774,Elliptical
859806,Spiral
859818,Elliptical
859837,Irregular
859851,Elliptical
859871,Elliptical
859900,Elliptical
859937,Elliptical
859961,Elliptical
859994,Spiral
860010,Elliptical
860020,Elliptical
860039,Elliptical
860053,Spiral
860058,Elliptical
860065,Elliptical
860066,Spiral
860067,Elliptical
860069,Elliptical
860093,Spiral
860104,Spiral
860109,Elliptical
860138,Elliptical
860177,Elliptical
860180,Elliptical
860188,Spiral
860190,Spiral
860200,Spiral
860231,Elliptical
860245,Elliptical
860257,Elliptical
860292,Elliptical
860313,Spiral
860327,Elliptical
860328,Spiral
860333,Spiral
860337,Spiral
860437,Spiral
860466,Irregular
860472,Elliptical
860478,Elliptical
860487,Spiral
860491,Spiral
860501,Elliptical
860502,Elliptical
860520,Elliptical
860547,Elliptical
860554,Spiral
860571,Spiral
860586,Spiral
860590,Spiral
860591,Elliptical
860598,Elliptical
860599,Irregular
860604,Elliptical
860621,Elliptical
860627,Irregular
860657,Irregular
860670,Elliptical
860710,Irregular
860736,Spiral
860748,Spiral
860756,Elliptical
860759,Spiral
860766,Elliptical
860773,Elliptical
860790,Elliptical
860817,Spiral
860830,Spiral
860872,Elliptical
860893,Elliptical
860894,Spiral
860915,Spiral
860918,Elliptical
860992,Spiral
860993,Elliptical
861004,Elliptical
861006,Spiral
861022,Elliptical
861025,Irregular
861033,Irregular
861036,Spiral
861045,Elliptical
861047,Elliptical
861070,Elliptical
861074,Elliptical
861076,Elliptical
861117,Elliptical
861157,Elliptical
861162,Spiral
861169,Elliptical
861181,Elliptical
861200,Spiral
861202,Elliptical
861211,Spiral
